REQID,CLIENTID,REASON,LOAN,BAD,DEROG,DELINQ,CLAGE,NINQ,DEBTINC,INCOME,JOB,YOJ,CHECKING,SAVINGS,INVEST,CREDIT_SCORE
41580,89708787-iuhg,DC,22300,0,0,3,291.61872,1,27.70517064,52050,Other,1.5,1,0,0,643
41600,89737788-vqgv,HI,5000,0,0,0,182.6333333,0,20.8633158,43135,ProfExe,6,1,0,0,656
41610,89822808-gppj,DC,13700,0,0,0,201.0424021,2,43.47167729,61205,ProfExe,1,1,0,0,542
41620,89861477-hvjl,HI,7400,0,0,0,96.13333333,0,36.53016578,15000,Other,15,0,1,0,828
41630,89862694-clap,DC,16000,0,0,0,110.6,1,40.72966315,40745,ProfExe,16,0,1,0,826
41640,89876057-oegu,DC,20200,0,0,0,218.6578187,3,41.80676309,61095,Other,6,0,0,0,849
41660,89908236-zdyg,HI,16100,0,0,0,101.9604601,0,35.99497953,61165,Other,5,1,0,0,758
41670,89920867-dahn,DC,21000,0,0,0,173.7861616,1,40.05752741,61970,Mgr,13,1,0,0,677
41680,89938075-iddr,HI,5000,0,0,0,257.6522064,0,40.95258888,43025,Office,1,1,1,0,616
41690,89957769-cend,HI,12000,0,0,0,115.9,0,24.98159076,448800,Office,0,0,0,0,771
41700,89970128-bmnu,HI,4000,0,0,0,94.72487417,0,29.39092806,222885,Mgr,8,1,0,0,810
41710,89973207-qvek,DC,17000,0,0,0,280.4533436,2,37.77195785,258190,ProfExe,15,1,0,0,784
41720,89991756-xapq,DC,20900,0,0,0,157.0711836,1,37.67720937,483455,Office,0,0,1,0,679
41750,90063067-bkpu,DC,22400,0,2,1,239.903304,2,42.81636756,43585,Other,10,0,0,0,572
41770,90069443-whrn,DC,15700,0,0,0,155.7547891,2,28.79791858,63435,Mgr,11,1,1,0,389
41780,90078728-oqno,HI,5600,0,0,0,91.68377063,0,37.77335098,58635,Other,2,0,0,0,641
41800,90104328-oxmq,DC,88900,0,0,1,205.6501595,0,34.81826182,43455,Mgr,12,1,1,0,662
41810,90104398-hdhr,DC,11000,0,0,0,107.3400662,0,37.69910859,61840,Other,28.5,0,1,0,401
41840,90208677-njjg,DC,9300,0,3,0,,0,31.89390379,47925,Other,0,0,1,0,535
41850,90256212-wqjn,DC,22800,0,0,0,188.0777225,0,40.35190229,57570,Office,4,0,0,0,826
41860,90390469-fpuq,HI,13800,0,,,173.8758677,,20.6823774,51110,Mgr,20,1,1,0,847
41870,90399781-bmck,DC,33200,0,2,0,120.090143,0,35.01574872,57485,ProfExe,1,0,0,0,765
41880,90494615-ixky,HI,16300,0,0,0,246.7546661,1,36.4090945,176290,Office,2,0,0,0,582
41890,90514897-gzfg,DC,45700,0,3,2,97.4,4,44.74876483,76125,Mgr,10,0,1,0,727
41900,90516142-vaav,HI,10000,0,0,2,176.5333333,0,18.37163065,52045,Other,10,0,1,0,510
41920,90580731-rari,DC,27600,0,0,0,165.0058394,0,34.99872778,62605,ProfExe,19,0,0,0,384
41930,90582710-noix,HI,24400,0,1,0,254.517448,2,37.90658567,95070,Mgr,13,0,0,0,810
41950,90638517-wmgi,DC,15400,0,0,0,191.344217,0,21.36431232,62785,ProfExe,1,0,1,0,599
41980,90661500-zxzd,HI,12500,0,0,7,145.9530178,0,36.75998466,75980,Office,0,1,0,0,769
42000,90771343-qqqb,DC,24300,0,0,0,187.0218108,0,33.47337359,80555,Office,3,1,0,0,864
42030,90853922-hloy,DC,18600,0,1,0,202.2885776,0,27.07376116,45950,Mgr,11,0,1,0,566
42040,90860689-lvlh,DC,36800,0,0,0,240.2328754,3,35.69154269,61760,Mgr,20,0,0,0,430
42060,91007948-frvd,DC,22200,0,0,0,28.52378272,1,29.5997802,40130,Mgr,11,0,0,0,377
42100,91299034-ghcu,DC,31200,0,0,1,260.9197759,2,27.05723429,64240,Other,29,0,0,0,809
42110,91299924-azau,DC,8600,0,0,0,172.551555,1,43.87561082,47485,Mgr,13,0,0,0,807
42120,91312102-goqk,DC,8500,0,1,1,291.6203784,0,39.00314063,61625,Office,2,0,0,1,581
42160,91378904-fbyg,DC,12900,0,0,0,163.4166317,0,26.98743734,74130,Mgr,7,0,0,0,708
42190,91436342-cyzx,DC,89200,0,0,0,212.2796967,0,35.55659049,79625,Office,0,0,0,0,557
42200,91454242-eecr,DC,20600,0,0,0,180.0541538,2,40.69308168,43535,Other,5,0,0,0,733
42220,91514506-oihx,HI,6200,0,0,0,212.5376432,0,20.61678366,45155,ProfExe,14,0,1,1,772
42230,91518164-ojad,HI,8200,0,0,0,235.3632495,0,35.63672035,44190,Other,0,0,0,0,682
42250,91574233-eulg,DC,23700,0,0,0,119.2312044,1,43.829588,61580,Other,28,0,0,0,622
42260,91602496-blbl,DC,23700,0,,,85.1283538,,24.99135942,44870,Other,15,1,0,0,651
42270,91665136-emwi,HI,11100,0,0,0,183.2062075,0,26.87488997,47460,Other,30,0,0,0,575
42280,91673697-zrnq,DC,42600,0,0,0,204.2036332,0,41.15627594,48950,Other,1,0,1,1,654
42290,91678409-djad,DC,21900,0,,,100.775926,1,29.5314444,78705,Other,,0,0,0,543
42300,91695534-fflx,DC,23000,0,0,1,301.2329108,2,30.34670611,52380,,12,0,0,0,789
42310,91710595-oefm,DC,26900,0,0,0,132.3473921,0,41.13070668,49925,Other,1,0,1,0,838
42320,91719422-jjcy,DC,10500,0,0,0,187.7134862,0,27.86112392,50070,Other,28,0,0,0,512
42360,91827748-pkfk,DC,18600,0,0,0,229.2744494,0,35.80007142,46760,Other,5,1,0,1,640
42370,91828576-yzyp,HI,6400,0,0,0,202.2507958,0,45.11431939,49370,Other,6,0,0,0,691
42380,91869051-dzca,HI,15000,0,1,1,62.3,2,23.55430318,76985,Other,10,1,1,0,303
42400,91935136-wceb,DC,27200,0,0,0,295.4714492,1,34.7669497,78605,Other,15,0,0,0,647
42410,91940530-azng,WE,31000,0,0,0,118.0696474,0,36.05148718,45025,Other,0,0,0,1,607
42440,91990116-jfvr,HI,8900,0,0,0,322.7311957,2,33.78852367,46020,ProfExe,13,1,0,1,726
42450,92011080-unyu,DC,15500,0,,1,132.8205709,0,33.29297369,49620,Mgr,12,0,0,0,549
42460,92016605-zyxl,DC,15000,0,0,3,109.5666667,0,20.33369185,46365,Other,0,1,0,0,623
42470,92029516-amwy,DC,18400,0,0,0,93.43274991,0,29.11688772,61090,ProfExe,16,0,1,0,776
42480,92057091-myeo,HI,5000,0,5,3,122.7666667,5,12.17270221,58590,Other,27,1,1,0,764
42490,92064709-evlm,DC,17800,0,0,0,135.1232249,2,38.93711224,63380,Mgr,3,0,0,0,814
42500,92100093-nyez,HI,4500,0,0,0,,0,11.6527388,61545,Other,27,1,0,0,752
42510,92143038-cmgg,DC,6500,0,0,0,54.76666667,2,31.02141724,73200,Other,0,0,0,0,629
42520,92154274-bzzy,DC,25000,0,0,0,199.8333333,0,27.7643432,62000,Mgr,4,1,0,0,649
42550,92324690-vvmg,HI,9300,0,0,0,308.3403318,2,33.6355254,67295,Other,28,1,0,0,494
42570,92397362-aqkg,HI,8000,0,0,0,330.1748556,1,35.36268639,51530,Mgr,12,0,0,1,562
42580,92419851-pnhx,HI,5500,0,2,3,195.8029673,,29.42331169,68475,Mgr,13,1,0,0,543
42590,92460908-xuma,DC,9400,0,0,0,104.1133632,2,39.54184797,45960,ProfExe,16,1,0,0,649
42600,92480640-rhwq,HI,11200,0,0,0,186.249507,0,33.99556536,45625,Mgr,30,1,0,0,843
42610,92524725-djwy,DC,4000,0,0,0,12.2,0,40.03394193,60100,Other,29,1,0,1,623
42650,92567172-appc,HI,23700,0,3,4,37.97514115,,36.76101419,47965,Other,7,0,0,0,670
42670,92573150-bdbn,DC,15700,0,0,0,149.9063788,1,30.48636123,51435,Other,15,0,0,0,309
42680,92620877-wkbe,HI,25600,0,1,0,245.6794706,2,38.97353933,52365,Mgr,1,1,1,0,415
42690,92644824-wadm,DC,12300,0,,0,206.8170726,4,41.42504139,52370,Mgr,12,1,0,0,644
42710,92769323-zeha,HI,12400,0,0,0,349.2796108,0,35.71441843,47580,Mgr,19,1,0,0,676
42720,92794650-hpzd,DC,19300,0,0,0,238.6686971,4,38.29827816,55955,Office,4,0,0,0,524
42730,92804814-qgqq,HI,9900,0,0,0,60.6344698,1,31.68813428,58650,Other,0,0,0,0,785
42740,92812122-hccm,DC,44000,0,5,,116.4370353,,26.07043469,58690,ProfExe,21,0,0,0,806
42750,92823292-amgp,DC,16400,0,0,0,198.8274238,3,41.52349741,77995,Mgr,6,1,0,0,337
42760,92835042-caio,DC,17500,0,1,0,163.0666667,3,39.97528692,78915,Self,2,0,0,1,761
42770,92859116-zanc,HI,22700,0,0,0,309.4459491,3,29.37100228,57975,Other,28,0,0,0,799
42790,92961017-licn,HI,5100,0,0,0,69,0,47.24763018,63335,Mgr,11,0,0,0,684
42800,92966074-uvaz,DC,8800,0,0,0,276.8419349,0,24.19867837,49650,Mgr,15,0,1,1,499
42820,92995227-wmxl,DC,11800,0,0,0,181.1720651,0,33.20039733,48530,Mgr,3,0,0,0,382
42830,93020564-rfnj,DC,16000,0,0,0,129.3745132,0,39.8272172,68740,Office,1,1,0,0,570
42840,93043732-bflq,DC,18500,0,0,0,287.0022563,3,30.99602763,76115,Mgr,30,1,0,0,643
42860,93070839-ugev,DC,12900,0,0,0,167.515516,0,37.3575814,62155,Mgr,10,0,0,1,541
42870,93076155-udgc,DC,18000,0,0,0,179.5666667,2,44.86108012,66465,ProfExe,22,0,1,0,797
42880,93189916-owlc,DC,15000,0,0,0,207.9666667,1,33.32468707,62030,Other,0,1,0,1,665
42890,93215673-mmry,HI,8100,0,1,0,294.6027668,2,32.38595617,58385,Mgr,15,1,1,0,350
42900,93235129-qduk,DC,17100,0,0,0,367.9970935,0,40.64091611,95755,Mgr,6,1,0,0,766
42920,93261536-clpf,DC,5800,0,0,1,307.9748816,1,39.95910877,55040,Mgr,12,0,0,0,776
42930,93267484-pcxq,DC,23900,0,0,0,194.2510061,0,27.15706127,58630,Other,1,0,0,0,654
42950,93297892-dkhn,HI,26800,0,0,0,184.7116347,1,39.84839123,73530,ProfExe,4,0,0,0,496
42960,93302896-oibb,DC,48200,0,0,0,216.0086204,8,38.12822804,62285,ProfExe,4,0,0,1,539
42990,93367464-jpuw,DC,21300,0,,,173.7925073,,37.36452883,73375,ProfExe,16,0,0,0,477
43000,93396065-fcag,DC,26500,0,0,0,153.9424281,0,32.20081121,58985,ProfExe,19,0,0,0,559
43010,93432753-yezj,HI,13500,0,0,0,250.5613569,0,34.91379344,60810,ProfExe,16,1,1,1,629
43020,93433393-gwbr,DC,7700,0,,4,120.7645092,1,38.13234577,74140,Other,13,1,0,1,600
43090,93515132-huey,DC,33600,0,0,0,78.32776771,1,25.01202037,48745,Mgr,4,0,0,0,809
43130,93560415-ovjh,HI,20000,0,0,0,314.5333333,3,16.16269706,63600,Mgr,30,0,1,0,572
43160,93568658-opfz,DC,14000,0,0,0,174.4333333,0,8.697140429,45895,Other,,0,0,0,496
43170,93587325-vkfj,HI,6500,0,0,0,191.0756559,0,24.22731934,40020,Other,,0,0,0,542
43180,93591855-nqmp,DC,32300,0,0,0,109.031088,1,36.50108651,52290,Mgr,3,0,0,0,819
43190,93598993-kefu,HI,5900,0,0,0,,0,12.74918065,52875,ProfExe,3,0,0,0,709
43200,93606945-pivb,DC,21800,0,0,0,73.31793013,7,37.13828397,47955,Other,21,0,0,1,821
43210,93609320-annc,HI,11900,0,0,0,239.7433663,0,33.77633696,40195,Mgr,30,1,0,0,559
43220,93614451-ejwb,DC,25100,0,0,0,199.4864637,0,23.65233981,40735,Other,,0,0,0,625
43240,93685123-rgrn,HI,10900,0,0,0,59.54870268,1,24.19590363,43510,Other,,1,0,0,389
43270,93777443-oznd,DC,21300,0,0,0,117.2101261,1,32.66110554,44225,ProfExe,5,0,1,0,593
43280,93823880-eapr,DC,47000,0,0,0,,0,29.59500718,46750,ProfExe,22,1,0,0,661
43300,93895544-bjkg,DC,20000,0,0,1,216.0666667,1,42.67484864,61600,Other,,1,0,0,847
43320,93917354-wmbi,DC,9900,0,0,0,107.3330245,0,33.5248796,46515,ProfExe,23,0,0,1,619
43330,93925210-ifcg,DC,33700,0,0,0,68.48269459,0,25.96045509,61165,Self,10,0,0,0,629
43340,93932173-vykm,DC,12400,0,1,0,76.04208693,0,41.02796675,61585,Mgr,7,0,1,0,543
43350,93958901-aumn,HI,11900,0,0,0,12.75204694,,18.24972192,52225,Other,,1,0,0,695
43360,94000053-xwcv,DC,16800,0,0,0,140.362134,0,34.00229537,61745,Mgr,32,0,0,0,829
43370,94048698-uuiq,DC,23700,0,0,0,160.0582364,1,34.35546078,43060,ProfExe,4,0,1,0,526
43380,94105193-hahx,DC,7600,0,0,0,87.45287008,2,37.00596784,46335,Other,,1,0,0,849
43400,94216786-xyul,HI,6700,0,0,0,99.30370078,0,25.23136638,15000,Unemplo,,0,1,0,654
43410,94217201-qfmw,HI,13100,0,0,0,319.5959373,0,25.83678517,61460,Other,,1,0,1,549
43430,94323624-fczk,DC,27300,0,0,1,167.7417315,0,26.21017597,52460,ProfExe,12,0,0,0,793
43440,94342914-cfvg,DC,32300,0,0,1,210.9224034,3,41.26480552,44525,Sales,15,0,0,0,515
43460,94361454-oymw,HI,23800,0,0,0,56.6670994,0,64.77572776,43845,ProfExe,3,1,0,0,351
43470,94414152-apju,DC,17000,0,,,137.4666667,,22.73934292,43225,Self,2,1,0,0,657
43480,94422334-wygy,DC,25000,0,1,2,95.36666667,2,41.50378132,40660,Mgr,,0,0,0,822
43490,94453943-qxwk,DC,17000,0,0,0,95.2,3,17.3371903,61930,ProfExe,4,0,1,0,626
43500,94461064-xddw,HI,23900,0,0,0,138.1673596,0,38.56120628,61080,ProfExe,5,1,0,0,876
43520,94522485-zpzn,DC,11200,0,0,0,152.9298285,1,39.64082898,61900,Other,,1,0,0,377
43530,94530574-kwiw,HI,12900,0,0,0,205.8739212,0,34.97573417,44955,ProfExe,3,1,0,0,765
43540,94567280-vyhf,DC,8000,0,4,0,,0,42.79070371,44805,ProfExe,5,0,0,0,778
43550,94593182-evqu,DC,19700,0,0,0,82.10388101,0,36.27999035,45185,Other,24,0,0,0,517
43560,94605983-mbkg,DC,59200,0,0,0,102.5503172,0,31.30426743,43325,ProfExe,0.3,0,0,1,524
43570,94610688-rnbf,BU,4900,0,1,2,325.3299729,,33.70558774,40125,ProfExe,3,0,0,0,648
43580,94664412-kodg,HI,9400,0,0,0,194.614216,0,39.00006486,61370,Other,13,0,0,0,654
43590,94695267-lduc,DC,19700,0,0,0,60.15632991,1,41.36387828,43800,ProfExe,4,1,0,0,765
43600,94712442-jugl,DC,23500,0,0,0,83.23800004,2,32.03167837,44815,ProfExe,6,1,0,0,671
43610,94734739-nquu,DC,9200,0,1,0,0.486711451,9,27.07525664,45305,Office,2,0,1,0,850
43630,94783015-zhpn,DC,12900,0,0,2,407.2611669,0,22.83907899,40110,Other,,1,1,1,559
43640,94828930-jhnv,HI,11600,0,6,2,178.0932217,0,21.33465191,43040,ProfExe,5,0,0,0,402
43660,94856862-bmoi,DC,16100,0,2,2,214.0603762,1,44.21676389,61195,ProfExe,6,0,0,0,521
43680,94863119-zmum,DC,45700,0,0,0,170.6522245,0,37.73075139,43625,Mgr,10,0,1,0,627
43700,94887121-xcaf,DC,13200,0,0,0,94.68710666,0,38.41275614,61990,Other,,0,0,0,552
43720,94901657-ujom,DC,17300,0,2,1,90.3,6,19.20423379,43585,ProfExe,5,1,0,0,812
43730,94939079-omev,HI,13200,0,0,0,294.7820846,0,29.95255446,52485,Mgr,,0,0,0,854
43750,94977872-damc,DC,71200,0,0,0,226.9143073,2,29.22035107,47535,Mgr,,0,0,0,559
43760,94997502-adll,DC,18100,0,0,0,247.545271,0,21.46927181,45535,Office,,0,1,0,337
43790,95051456-dghc,HI,17200,0,0,0,111.1259517,0,34.17904688,68710,Self,5,1,0,1,543
43810,95085706-phfb,DC,7900,0,0,0,185.6215923,0,32.28572409,61820,Mgr,,0,0,0,305
43820,95120550-wpmq,DC,13400,0,,0,149.935294,6,38.92926589,52240,Mgr,17,1,0,0,765
43830,95133430-rlyl,DC,26400,0,,,122.4568633,,32.69880046,61600,ProfExe,4,0,0,0,309
43840,95150895-kdhw,DC,18000,0,0,0,150.8023694,1,23.20094121,52325,Office,34,1,0,0,670
43850,95156473-obgn,DC,19600,0,,,99.08554237,0,37.51829781,40680,ProfExe,5,0,1,0,850
43860,95218922-wedq,DC,12400,0,,0,147.012827,6,39.93094736,61555,Mgr,14,0,0,0,487
43870,95238327-ozcb,DC,18500,0,0,0,246.9909305,0,39.61154172,43010,ProfExe,5,0,1,0,408
43900,95298455-aoow,DC,19700,0,0,0,112.1587412,0,40.72529612,52475,ProfExe,1,0,0,0,394
43910,95345465-mvzi,DC,36400,0,0,0,250.0032832,2,34.32228507,48725,Mgr,,1,0,0,301
43920,95346287-djxx,HI,112000,0,0,0,153.1666667,2,4.139789208,43135,Office,,0,0,1,648
43950,95399944-ozku,DC,37700,0,0,0,192.3516702,2,23.87340882,52460,ProfExe,30,1,1,1,838
43970,95442012-bmym,DC,16100,0,0,1,294.7520334,1,33.19212531,40880,Other,3,0,0,1,837
43980,95463793-nxwb,DC,11700,0,0,0,37.56666667,2,4.666821181,46380,Other,14,0,0,0,643
43990,95483777-hijn,DC,16100,0,,1,297.4825046,1,36.73611367,61035,ProfExe,6,0,1,0,670
44000,95483977-viwe,HI,15100,0,1,1,122.5666667,1,47.11831996,52010,ProfExe,12,1,0,0,625
44030,95576028-rzpc,HI,52200,0,0,0,173.2142842,1,24.98188282,52700,Other,,1,0,0,787
44040,95598826-znub,HI,10400,0,0,1,176.6568946,0,30.67420529,209885,Other,,0,0,1,690
44050,95612599-xxxa,DC,14400,0,0,1,341.5015591,,39.4354969,171065,ProfExe,3,1,1,0,798
44080,95677119-ovil,DC,20000,0,0,0,180.6,2,29.36724457,99460,Office,,1,0,0,754
44090,95705815-khxh,HI,11100,0,0,0,109.2843458,0,36.15980592,44320,Other,16,1,1,0,676
44100,95715115-bbwi,HI,100700,0,0,1,192.5968546,0,28.82864931,44145,Other,18,0,1,0,747
44110,95775587-vpua,DC,7800,0,0,0,262.0143577,2,38.98393849,15000,Self,2,1,0,1,625
44120,95853399-hljj,DC,23500,0,0,0,110.0572738,0,19.26843955,15000,ProfExe,3,0,0,1,767
44130,95862475-vfpd,DC,30000,0,,,288.3333333,0,40.15631081,178040,Other,21,0,0,1,681
44140,95895113-appd,DC,20500,0,0,0,97.86217257,3,38.6994411,123255,ProfExe,25,0,0,0,549
44150,95896365-dife,HI,6700,0,0,0,112.1370807,1,38.52863281,102975,Other,10,0,0,1,647
44160,95956062-wfnw,DC,15100,0,0,0,135.9752767,0,25.86181234,61530,Office,12,1,0,0,564
44170,95970647-czcm,DC,13500,0,0,0,239.7437209,0,41.07711783,52110,Other,18,0,0,0,647
44180,95980316-dwpf,DC,17700,0,0,0,114.6676183,0,21.93300632,61960,Other,21,0,0,0,643
44190,95999723-vgvb,HI,50200,0,0,0,211.2358604,3,38.68051971,45475,Other,19,0,1,1,405
44200,96026444-fnkj,HI,35800,0,0,0,261.4052186,0,42.19194156,52660,Other,19,0,0,1,613
44210,96060998-hwjl,DC,15600,0,0,0,278.6803944,2,40.10825906,61495,ProfExe,3,1,0,0,849
44220,96093841-czgm,DC,32800,0,0,0,203.8393048,0,40.65777994,43615,Office,,1,0,1,351
44230,96095014-kqzl,DC,23000,0,1,0,140.7144149,4,33.6949437,61895,Other,14,0,0,1,762
44250,96106738-orop,DC,20500,0,0,0,120.4267161,0,22.52545512,61870,Self,12,0,0,0,490
44260,96130925-jhdr,DC,12300,0,,1,212.7829956,3,43.13409505,46285,Other,17,1,1,0,487
44270,96141725-jbbj,DC,22500,0,0,0,146.2961719,0,39.87676993,61500,Office,,0,0,0,624
44280,96203328-orcu,DC,16500,0,0,0,101.4953657,2,41.4570252,44250,Office,,1,0,0,629
44290,96211716-ppli,DC,68200,0,0,0,278.4430216,2,38.9396509,46670,Other,14,0,1,1,681
44300,96265941-ndxz,HI,5000,0,0,3,107.1333333,10,10.48115197,43090,Self,13,0,0,0,394
44310,96283833-cnqz,DC,15700,0,0,0,184.2348073,1,41.03530607,45255,Other,20,0,0,1,654
44330,96296393-looo,DC,16200,0,0,0,125.2425886,2,38.81066171,61600,Office,,0,0,0,825
44340,96310025-dxyk,DC,5900,0,2,1,335.7467132,,27.59527352,52475,ProfExe,30,0,0,0,658
44360,96351199-nlrh,DC,12600,0,0,0,129.0154994,0,34.47945476,61780,Other,22,1,0,1,669
44370,96354192-wbap,HI,26000,0,,4,485.9453583,,33.23935548,43100,Other,,1,0,0,421
44390,96362888-buzg,DC,10700,0,0,0,223.2,0,26.91312766,61955,ProfExe,31,1,0,0,572
44400,96383457-ehzr,DC,42200,0,0,0,208.5229244,0,39.75171656,61910,Other,,1,1,0,537
44410,96399322-caky,DC,27700,0,0,0,120.0258521,0,23.81017336,43525,Self,13,0,0,0,829
44420,96453447-zkyg,DC,21400,0,0,0,213.2333333,2,48.55389775,52440,Other,,0,0,0,614
44440,96492762-uoov,DC,40000,0,0,0,242.4666667,8,43.29486183,44715,Office,,1,0,0,561
44450,96496022-vklh,HI,14400,0,0,0,121.7476008,4,29.30354901,40795,Other,,1,0,0,619
44460,96540580-xljc,DC,25700,0,0,0,217.944828,0,41.13564938,61810,Office,,0,0,0,371
44470,96585364-krpz,DC,21800,0,0,1,300.8414288,0,39.41913658,61970,Other,,1,0,0,576
44480,96596234-czqj,HI,17500,0,0,1,201.5,0,29.70713911,52465,Self,13,1,0,0,676
44490,96646052-vpcp,DC,11700,0,3,0,162.579837,2,69.48065039,44695,Other,,0,1,0,561
44500,96666507-bjkd,DC,7700,0,0,0,206.9666667,1,35.79003162,61790,Self,5,1,0,0,576
44510,96666569-xbkl,HI,50400,0,0,0,208.7665748,3,40.01526267,45465,Other,3,0,0,0,350
44540,96738670-ghei,HI,15000,0,0,0,138.1666667,1,42.35830814,43480,Other,9,1,0,0,659
44550,96754303-mcub,DC,17600,0,0,0,185.274961,0,30.05232395,61390,Other,16,0,0,0,617
44600,96964723-pwqx,DC,21700,0,0,0,153.6845963,0,39.53395424,61445,ProfExe,13,0,0,0,489
44610,96976382-wzor,HI,7200,0,0,1,354.2397634,3,33.62413345,52860,Other,,0,0,0,649
44630,97063337-uphl,DC,21300,0,0,0,101.7740201,2,32.82545058,52115,Self,11,1,1,0,825
44640,97072880-vkey,DC,21700,0,0,0,165.3102818,0,20.3428108,45785,Mgr,15,0,0,0,380
44650,97113782-grnk,HI,6800,0,1,0,2.033333333,1,21.53404515,52215,Self,9,0,0,0,810
44660,97122174-nvxq,DC,19500,0,0,0,58.86102746,0,38.12151833,61735,Office,17,0,0,0,581
44670,97135319-gyzm,DC,24000,0,0,0,118.6666667,1,43.15725554,52450,Office,3,1,1,0,768
44680,97184569-rqmr,HI,17100,0,,2,151.1045925,1,39.48719814,52050,Self,10,1,0,0,848
44690,97225960-dbwb,HI,12100,0,0,3,170.4386392,0,37.915021,40375,Office,10,1,1,0,705
44700,97289801-aihu,DC,14900,0,0,0,103.1065045,0,39.84087535,43135,Other,16,0,0,0,547
44720,97357350-czhw,DC,19600,0,0,0,195.8,2,43.78129815,43345,Office,7,1,1,0,604
44730,97384675-ciwf,HI,21500,0,0,0,311.4261279,0,44.59015523,40745,Other,16,0,0,0,767
44740,97406089-gvql,DC,12300,0,,4,212.8666667,4,4.46319338,61095,Other,16,1,1,0,756
44750,97416086-xqvw,DC,88900,0,0,0,221.8087175,0,36.11234652,43745,Office,5,1,0,0,861
44760,97418596-gnzr,HI,18500,0,0,0,241.8973574,0,23.87079226,61165,Office,6,0,0,0,560
44770,97437201-uevm,DC,19100,0,1,0,203.1410764,1,36.22872963,61970,Other,0,0,0,0,510
44780,97447652-ycjf,DC,5000,0,1,0,222.2,1,46.20137405,43025,Other,3,0,0,0,612
44810,97560101-ziwu,DC,5300,0,0,0,124.1821788,1,34.59906019,258190,Self,5,1,0,1,876
44820,97619629-cacb,DC,27900,0,0,0,298.1032514,1,38.25030605,483455,ProfExe,3,0,0,0,711
44830,97620165-xrkf,HI,54600,0,2,2,27.69694828,,35.89056247,52510,Other,,1,0,0,535
44850,97707020-crwa,HI,115200,0,0,0,120.1367083,0,27.61633383,43585,ProfExe,5.5,1,0,0,391
44870,97729892-ccnv,DC,14300,0,0,0,255.7195673,0,23.0629138,63435,Mgr,0.8,0,0,0,684
44880,97733474-uixg,HI,26300,0,0,0,92.85512943,2,27.21702865,58635,Mgr,8,1,0,0,640
44890,97751507-jgnb,DC,19000,0,0,0,140.6893429,0,24.78815021,49390,Self,8,0,0,0,578
44910,97793486-nnpi,HI,30000,0,0,0,104.2,0,22.33101395,61840,Other,,0,0,0,565
44920,97831649-ikfp,DC,14900,0,0,0,194.1131735,2,41.3297639,47195,Self,9,0,0,0,478
44950,97857608-vwlr,DC,8500,0,0,0,209.4940947,1,29.96408198,57570,Self,10,1,0,1,478
44960,97920526-aemb,DC,14500,0,0,0,233.3972732,2,31.31641542,51110,Office,12,0,0,0,595
44970,97969075-faak,DC,59700,0,0,0,110.876229,0,29.31950054,57485,Self,9,0,1,0,550
44980,98001802-habi,DC,13900,0,0,0,242.9405141,2,32.17503606,176290,Other,0,0,0,0,354
44990,98010573-ozuc,DC,16600,0,0,0,114.6401329,1,22.32314261,76125,ProfExe,5,1,0,1,658
45010,98022284-qbzm,DC,24100,0,1,0,196.2531041,1,39.7589325,71385,Self,6,0,0,0,649
45020,98022553-uwfj,DC,3900,0,0,4,171.6666667,1,45.11399186,62605,Other,,1,0,0,762
45030,98034567-gyoj,DC,23500,0,0,0,152.8327542,0,34.53125999,95070,Office,5,0,0,0,695
45040,98049774-aiwo,DC,10100,0,0,0,131.4041801,0,28.44381048,44980,Other,3,1,0,0,351
45050,98053612-jlfi,HI,111800,0,0,0,105.2538926,0,36.07097887,62785,Office,5,0,0,0,485
45060,98186288-faqf,HI,87400,0,0,0,271.9181691,0,42.9300431,15000,Other,3,0,1,0,639
45070,98192411-rlvg,DC,13300,0,0,0,77.4451063,2,36.86921264,55080,ProfExe,6,1,0,0,654
45080,98262271-vkdr,HI,12000,0,2,0,347.1233258,0,16.81630749,75980,Office,6,1,1,0,643
45090,98266585-auvy,HI,67000,0,0,1,175.5714428,0,34.44966467,50935,Other,2,0,0,0,603
45100,98316243-ycxa,HI,58200,0,0,0,341.8553472,1,29.86957664,80555,ProfExe,4,1,1,0,849
45110,98348477-rpbq,HI,13000,0,0,0,107.9513117,0,24.87099388,61190,ProfExe,5,1,0,0,624
45120,98461233-vcgw,DC,9000,0,0,0,213.0333333,0,41.02482964,52295,Other,3,0,0,1,437
45130,98470351-leip,DC,18400,0,,,140.4807035,,29.96750585,45950,Self,10,0,1,0,416
45140,98492567-gema,DC,16600,0,0,0,187.6535104,4,40.45375316,61760,Other,,0,0,0,481
45160,98526358-myor,DC,16200,0,0,0,202.3851699,2,23.97711222,40130,Self,10,0,0,0,620
45180,98633034-fdhu,DC,22500,0,0,0,232.3333333,1,31.27982029,52780,Office,11,0,0,0,787
45190,98644701-mmoo,DC,26900,0,1,0,185.2058111,3,34.65064913,40185,Office,13,0,0,0,591
45200,98646119-juic,DC,16400,0,,,338.1108068,,33.49183609,64240,ProfExe,4,0,0,0,617
45210,98652672-inqe,DC,13400,0,0,0,214.3620435,0,36.30954976,47485,ProfExe,5,0,0,1,799
45220,98653027-yjok,DC,28400,0,0,0,111.1086801,2,41.21496534,61625,Self,8,1,0,1,725
45230,98679723-favc,DC,17700,0,0,0,244.5180644,3,30.40320383,52365,Self,6,0,0,0,547
